,_step,eval/loss,_runtime,eval/entropy,eval/num_tokens,train/epoch,eval/steps_per_second,eval/samples_per_second,eval/mean_token_accuracy,eval/runtime,_timestamp,train/global_step,train/entropy,train/mean_token_accuracy,train/num_tokens,train/loss,train/grad_norm,train/learning_rate
47,47,,38.354812189,,,0.3219178082191781,,,,,1764177456.6652734,47,1.3443208932876587,0.6825799942016602,76560.0,1.4144,1.285473346710205,8.6807559669144e-06
48,48,,38.701187741,,,0.3287671232876712,,,,,1764177457.0116818,48,1.4664849042892456,0.6692586541175842,78493.0,1.4305,1.2475520372390747,8.598549494788111e-06
49,49,,39.105128453,,,0.3356164383561644,,,,,1764177457.4155893,49,1.5827186107635498,0.6389172673225403,80455.0,1.6095,1.2472991943359375,8.5142735303366e-06
50,50,,39.379055182,,,0.3424657534246575,,,,,1764177457.6895227,50,1.6345069408416748,0.6303501725196838,81744.0,1.5167,1.5512917041778564,8.427976539882725e-06
51,51,,39.678260282,,,0.3493150684931507,,,,,1764177457.9887707,51,1.5748845338821411,0.6606757640838623,83139.0,1.6024,1.6433614492416382,8.339708152022586e-06
52,52,,39.971995329,,,0.3561643835616438,,,,,1764177458.2824316,52,1.4909956455230713,0.665354311466217,84413.0,1.433,1.5924876928329468,8.24951912908459e-06
53,53,,40.307262591,,,0.363013698630137,,,,,1764177458.6176696,53,1.448918342590332,0.6679841876029968,85935.0,1.3738,1.3726158142089844,8.157461337936506e-06
54,54,,40.606899602,,,0.3698630136986301,,,,,1764177458.9173672,54,1.719376802444458,0.6238973736763,87186.0,1.7346,1.5276575088500977,8.063587720157298e-06
55,55,,41.045739625,,,0.3767123287671233,,,,,1764177459.3560467,55,1.6986007690429688,0.6139315366744995,88884.0,1.6643,1.3321508169174194,7.967952261590936e-06
56,56,,41.40648191,,,0.3835616438356164,,,,,1764177459.7169309,56,1.4868686199188232,0.6452164053916931,90644.0,1.5022,1.3546515703201294,7.870609961299627e-06
57,57,,41.839914358,,,0.3904109589041096,,,,,1764177460.1503747,57,1.5383925437927246,0.6616191267967224,92365.0,1.4499,1.3514196872711182,7.771616799934372e-06
58,58,,42.121288213,,,0.3972602739726027,,,,,1764177460.4316912,58,1.4461408853530884,0.6698232293128967,93953.0,1.3827,1.382968544960022,7.67102970754101e-06
59,59,,42.42710218,,,0.4041095890410959,,,,,1764177460.7375715,59,1.684572458267212,0.6148197650909424,95455.0,1.6658,1.4516630172729492,7.568906530820281e-06
60,60,,42.736018459,,,0.410958904109589,,,,,1764177461.0464888,60,1.68935227394104,0.6314535140991211,96718.0,1.585,1.5803892612457275,7.465305999860728e-06
61,61,,43.075120965,,,0.4178082191780822,,,,,1764177461.3855898,61,1.6471689939498901,0.6367254257202148,98481.0,1.5609,1.2601059675216675,7.360287694363566e-06
62,62,,43.563968041,,,0.4246575342465753,,,,,1764177461.8744295,62,1.6332216262817383,0.6179190874099731,100215.0,1.6007,1.3895113468170166,7.253912009378953e-06
63,63,,43.842183994,,,0.4315068493150685,,,,,1764177462.152626,63,1.4954955577850342,0.6653512120246887,101486.0,1.4506,1.5881150960922241,7.146240120573358e-06
64,64,,44.131997257,,,0.4383561643835616,,,,,1764177462.4424644,64,1.6031399965286255,0.6495049595832825,102500.0,1.5375,1.867472767829895,7.037333949048005e-06
65,65,,44.400950922,,,0.4452054794520548,,,,,1764177462.7114203,65,1.5139538049697876,0.6586306691169739,103541.0,1.4913,1.8206480741500854,6.927256125728624e-06
66,66,,44.762593217,,,0.4520547945205479,,,,,1764177463.073044,66,1.2378159761428833,0.7169451117515564,105640.0,1.2126,1.1529343128204346,6.816069955346986e-06
67,67,,45.104135095,,,0.4589041095890411,,,,,1764177463.4145648,67,1.336258888244629,0.6993428468704224,107470.0,1.2774,1.2591906785964966,6.703839380034945e-06
68,68,,45.381931587,,,0.4657534246575342,,,,,1764177463.6924052,68,1.4344472885131836,0.6611635088920593,108746.0,1.3641,1.4318286180496216,6.590628942551909e-06
69,69,,45.678143135,,,0.4726027397260274,,,,,1764177463.988606,69,1.5327234268188477,0.6495071053504944,110576.0,1.4882,1.2709201574325562,6.476503749166903e-06
70,70,,46.000109176,,,0.4794520547945205,,,,,1764177464.3104424,70,1.6356135606765747,0.6495198607444763,112038.0,1.554,1.5237476825714111,6.36152943221656e-06
71,71,,46.335393648,,,0.4863013698630137,,,,,1764177464.6458542,71,1.3642494678497314,0.6970272064208984,113623.0,1.211,1.340295672416687,6.245772112360568e-06
72,72,,46.62375753,,,0.4931506849315068,,,,,1764177464.9342132,72,1.4060252904891968,0.6629798412322998,115164.0,1.3838,1.4729105234146118,6.129298360556304e-06
73,73,,47.189139563,,,0.5,,,,,1764177465.499494,73,1.2546323537826538,0.692087709903717,117266.0,1.2713,1.239719033241272,6.012175159774488e-06
74,74,,47.475514612,,,0.5068493150684932,,,,,1764177465.7858124,74,1.4276872873306274,0.6861958503723145,118516.0,1.3299,1.611631989479065,5.894469866477905e-06
75,75,,47.817371581,,,0.5136986301369864,,,,,1764177466.127835,75,1.2699748277664185,0.720812201499939,120096.0,1.1612,1.4140559434890747,5.776250171885329e-06
76,76,,48.092965901,,,0.5205479452054794,,,,,1764177466.4034693,76,1.3626376390457153,0.6967213153839111,121320.0,1.2635,1.5881990194320679,5.6575840630429295e-06
77,77,,48.411605129,,,0.5273972602739726,,,,,1764177466.7220693,77,1.4777289628982544,0.6710118055343628,122935.0,1.4006,1.3092844486236572,5.538539783725556e-06
78,78,,48.816456372,,,0.5342465753424658,,,,,1764177467.1269045,78,1.216910719871521,0.7388142943382263,124727.0,1.1035,1.1802302598953247,5.4191857951903825e-06
79,79,,49.097264627,,,0.541095890410959,,,,,1764177467.407712,79,1.3806257247924805,0.6824817657470703,126101.0,1.2873,1.5306587219238281,5.29959073680547e-06
80,80,,49.515043021,,,0.547945205479452,,,,,1764177467.8254614,80,1.4442670345306396,0.6686313152313232,127632.0,1.528,1.4821476936340332,5.179823386575908e-06
81,81,,49.798212818,,,0.5547945205479452,,,,,1764177468.1084702,81,1.4624279737472534,0.6773049831390381,128764.0,1.3603,1.6530424356460571,5.059952621590216e-06
82,82,,50.129321777,,,0.5616438356164384,,,,,1764177468.4396644,82,1.4272980690002441,0.6812121272087097,130418.0,1.3522,1.3477882146835327,4.940047378409786e-06
83,83,,50.415907107,,,0.5684931506849316,,,,,1764177468.726289,83,1.5552877187728882,0.6783968806266785,131445.0,1.5694,1.89982271194458,4.820176613424095e-06
84,84,,50.7177485,,,0.5753424657534246,,,,,1764177469.0281692,84,1.364414930343628,0.6761678457260132,132712.0,1.3599,1.5656002759933472,4.7004092631945315e-06
85,85,,51.086643452,,,0.5821917808219178,,,,,1764177469.397012,85,1.5156402587890625,0.640087366104126,134547.0,1.5334,1.3032526969909668,4.580814204809618e-06
86,86,,51.551953528,,,0.589041095890411,,,,,1764177469.8623266,86,1.3282710313796997,0.6716689467430115,136750.0,1.329,1.1925301551818848,4.4614602162744455e-06
87,87,,51.829468269,,,0.5958904109589042,,,,,1764177470.1399207,87,1.485873818397522,0.6690195798873901,138029.0,1.3408,1.5610544681549072,4.342415936957073e-06
88,88,,52.383563443,,,0.6027397260273972,,,,,1764177470.6939292,88,1.3099507093429565,0.692136824131012,140284.0,1.3486,1.2517341375350952,4.223749828114672e-06
89,89,,52.673114125,,,0.6095890410958904,,,,,1764177470.9834788,89,1.4697926044464111,0.6518218517303467,141770.0,1.5016,1.5081998109817505,4.105530133522096e-06
90,90,,52.996659957,,,0.6164383561643836,,,,,1764177471.3069801,90,1.2060356140136719,0.7112561464309692,143613.0,1.1807,1.2294944524765015,3.987824840225512e-06
91,91,,53.334336022,,,0.6232876712328768,,,,,1764177471.6445749,91,1.5389524698257446,0.6479654908180237,145239.0,1.5339,1.4464043378829956,3.8707016394436985e-06
92,92,,53.817553873,,,0.6301369863013698,,,,,1764177472.1279173,92,1.3050810098648071,0.6824427247047424,147208.0,1.311,1.3029109239578247,3.754227887639434e-06
93,93,,54.097385297,,,0.636986301369863,,,,,1764177472.4077594,93,1.4800995588302612,0.6769230961799622,148317.0,1.3739,1.7362351417541504,3.638470567783442e-06
94,94,,54.39835864,,,0.6438356164383562,,,,,1764177472.7087898,94,1.6054282188415527,0.6441717743873596,149462.0,1.4412,1.6177228689193726,3.523496250833098e-06
95,95,,54.7658553,,,0.6506849315068494,,,,,1764177473.076196,95,1.3875868320465088,0.6862871646881104,151012.0,1.3637,1.378424048423767,3.4093710574480926e-06
96,96,,55.07551944,,,0.6575342465753424,,,,,1764177473.3858953,96,1.4503611326217651,0.6766234040260315,152556.0,1.3738,1.4169648885726929,3.296160619965056e-06
97,97,,55.382929029,,,0.6643835616438356,,,,,1764177473.6931741,97,1.5609819889068604,0.6469230651855469,153860.0,1.5546,1.5521031618118286,3.183930044653014e-06
98,98,,55.833954732,,,0.6712328767123288,,,,,1764177474.1442568,98,1.5037720203399658,0.65184485912323,155978.0,1.5134,1.1677682399749756,3.0727438742713766e-06
99,99,,56.123482444,,,0.678082191780822,,,,,1764177474.4338493,99,1.2372081279754639,0.7352941036224365,157308.0,1.1059,1.4246639013290405,2.962666050951997e-06
100,100,,56.423562556,,,0.684931506849315,,,,,1764177474.73386,100,1.3930597305297852,0.6743420958518982,158832.0,1.4098,1.34531569480896,2.853759879426644e-06
101,101,,56.757576827,,,0.6917808219178082,,,,,1764177475.0679874,101,1.31119704246521,0.6962962746620178,160186.0,1.2268,1.4500327110290527,2.7460879906210485e-06
102,102,,57.120152234,,,0.6986301369863014,,,,,1764177475.4304993,102,1.5478047132492065,0.6539868116378784,161557.0,1.5962,1.5158863067626953,2.6397123056364364e-06
103,103,,57.659748314,,,0.7054794520547946,,,,,1764177475.9700959,103,1.455378770828247,0.6498740315437317,163943.0,1.4794,1.1726425886154175,2.534694000139273e-06
104,104,,58.115315381,,,0.7123287671232876,,,,,1764177476.4257329,104,1.3098814487457275,0.7001733183860779,165678.0,1.3896,1.3859736919403076,2.4310934691797207e-06
105,105,,58.415876503,,,0.7191780821917808,,,,,1764177476.7262928,105,1.269446849822998,0.7002915740013123,167397.0,1.3299,1.281856656074524,2.3289702924589914e-06
106,106,,58.693516576,,,0.726027397260274,,,,,1764177477.0039482,106,1.535980224609375,0.6681109070777893,168555.0,1.4557,1.6495070457458496,2.2283832000656304e-06
107,107,,59.032686401,,,0.7328767123287672,,,,,1764177477.3430433,107,1.319797158241272,0.6986552476882935,170195.0,1.2942,1.3317482471466064,2.1293900387003742e-06
108,108,,59.3294329,,,0.7397260273972602,,,,,1764177477.6398487,108,1.2681679725646973,0.7001424431800842,171603.0,1.2896,1.4960323572158813,2.0320477384090665e-06
109,109,,59.795626877,,,0.7465753424657534,,,,,1764177478.10606,109,1.3587746620178223,0.6803008913993835,173734.0,1.414,1.2008131742477417,1.936412279842705e-06
110,110,,60.163041417,,,0.7534246575342466,,,,,1764177478.4733717,110,1.331593632698059,0.695652186870575,175417.0,1.2941,1.2694417238235474,1.8425386620634961e-06
111,111,,60.443821702,,,0.7602739726027398,,,,,1764177478.7541647,111,1.3821570873260498,0.6971032619476318,177009.0,1.3785,1.3659619092941284,1.7504808709154104e-06
112,112,,60.729354831,,,0.7671232876712328,,,,,1764177479.0396833,112,1.3700634241104126,0.7048008441925049,177992.0,1.3452,1.7791193723678589,1.660291847977415e-06
113,113,,61.033516736,,,0.773972602739726,,,,,1764177479.3438761,113,1.2950451374053955,0.697718620300293,179574.0,1.2954,1.3253988027572632,1.5720234601172767e-06
114,114,,61.498877892,,,0.7808219178082192,,,,,1764177479.8092496,114,1.3200761079788208,0.6968244314193726,181247.0,1.3638,1.3332372903823853,1.485726469663401e-06
115,115,,61.812129745,,,0.7876712328767124,,,,,1764177480.1225193,115,1.3131201267242432,0.7033898234367371,183021.0,1.2527,1.3499115705490112,1.4014505052118893e-06
116,116,,62.130356253,,,0.7945205479452054,,,,,1764177480.4407601,116,1.3613677024841309,0.6749448180198669,184837.0,1.3362,1.3170745372772217,1.3192440330856005e-06
117,117,,62.449364761,,,0.8013698630136986,,,,,1764177480.7597036,117,1.2721744775772095,0.727707028388977,186097.0,1.1844,1.5329605340957642,1.239154329461615e-06
118,118,,62.807159233,,,0.8082191780821918,,,,,1764177481.1175504,118,1.295301914215088,0.6957470178604126,187935.0,1.2896,1.354479193687439,1.1612274531831463e-06
119,119,,63.111522469,,,0.815068493150685,,,,,1764177481.42199,119,1.1915541887283325,0.7280805706977844,189627.0,1.1564,1.309807300567627,1.0855082192715294e-06
120,120,,63.392479383,,,0.821917808219178,,,,,1764177481.7029645,120,1.6940584182739258,0.6378151178359985,190821.0,1.6456,1.7692630290985107,1.0120401731535213e-06
121,121,,63.713050053,,,0.8287671232876712,,,,,1764177482.0235507,121,1.264574408531189,0.7034920454025269,192400.0,1.2276,1.415812611579895,9.408655656187282e-07
122,122,,63.990396425,,,0.8356164383561644,,,,,1764177482.300875,122,1.2602616548538208,0.7176870703697205,193580.0,1.1752,1.5619091987609863,8.720253285215685e-07
123,123,,64.272113791,,,0.8424657534246576,,,,,1764177482.5826128,123,1.3916480541229248,0.6823439002037048,194881.0,1.4201,1.4736274480819702,8.055590512417499e-07
124,124,,64.55829922,,,0.8493150684931506,,,,,1764177482.8686957,124,1.4581421613693237,0.6826835870742798,195988.0,1.3327,1.7051373720169067,7.415049579167783e-07
125,125,,65.006390561,,,0.8561643835616438,,,,,1764177483.316913,125,1.232406735420227,0.7264502644538879,197871.0,1.1414,1.1835601329803467,6.79899885459619e-07
126,126,,65.304331251,,,0.863013698630137,,,,,1764177483.6147335,126,1.318036675453186,0.6964549422264099,199229.0,1.3693,1.4649838209152222,6.207792623741249e-07
127,127,,65.586891457,,,0.8698630136986302,,,,,1764177483.8972104,127,1.223060131072998,0.7297850847244263,200210.0,1.1302,1.8662949800491333,5.641770883804365e-07
128,128,,66.002652169,,,0.8767123287671232,,,,,1764177484.3131344,128,1.2751892805099487,0.6779963970184326,201891.0,1.3874,1.442132592201233,5.101259148620618e-07
129,129,,66.298651798,,,0.8835616438356164,,,,,1764177484.6090817,129,1.3173942565917969,0.7051013112068176,203326.0,1.2788,1.4613105058670044,4.586568261458729e-07
130,130,,66.603301284,,,0.8904109589041096,,,,,1764177484.9137642,130,1.4154995679855347,0.6748507022857666,204837.0,1.4566,1.539188265800476,4.0979942162580387e-07
131,131,,66.985856657,,,0.8972602739726028,,,,,1764177485.2926106,131,1.3717176914215088,0.6797423958778381,206549.0,1.3658,1.3260607719421387,3.63581798740511e-07
132,132,,67.268550913,,,0.9041095890410958,,,,,1764177485.5790124,132,1.402703046798706,0.6774483323097229,207666.0,1.4533,1.7361780405044556,3.20030536814801e-07
133,133,,67.536913768,,,0.910958904109589,,,,,1764177485.847287,133,1.2248079776763916,0.7518959641456604,208593.0,1.0257,1.835103154182434,2.791706817741041e-07
134,134,,67.842175784,,,0.9178082191780822,,,,,1764177486.152622,134,1.1323109865188599,0.7253613471984863,210119.0,1.1246,1.3256800174713135,2.41025731740801e-07
135,135,,68.196218732,,,0.9246575342465754,,,,,1764177486.5064652,135,1.3253698348999023,0.6814920902252197,212214.0,1.3368,1.221535086631775,2.0561762352066638e-07
136,136,,68.479138099,,,0.9315068493150684,,,,,1764177486.7895272,136,1.3818578720092773,0.6907433271408081,213644.0,1.3188,1.4707454442977905,1.729667199872187e-07
137,137,,68.786492777,,,0.9383561643835616,,,,,1764177487.09675,137,1.420201301574707,0.6729182004928589,214981.0,1.3809,1.734332799911499,1.4309179837122045e-07
138,138,,69.230281744,,,0.9452054794520548,,,,,1764177487.5405903,138,1.5215357542037964,0.6643321514129639,216984.0,1.5386,1.3085285425186157,1.1601003946206723e-07
139,139,,69.529933046,,,0.952054794520548,,,,,1764177487.8402903,139,1.5652967691421509,0.6627822518348694,218361.0,1.6143,1.6457558870315552,9.17370177272775e-08
140,140,,69.846964062,,,0.958904109589041,,,,,1764177488.1573277,140,1.2924004793167114,0.7166778445243835,219858.0,1.2244,1.425059199333191,7.028669235575714e-08
141,141,,70.137559525,,,0.9657534246575342,,,,,1764177488.4480224,141,1.2782589197158813,0.7128532528877258,220959.0,1.1581,1.6729199886322021,5.167139923000553e-08
142,142,,70.458737446,,,0.9726027397260274,,,,,1764177488.7691565,142,1.32963228225708,0.6934749484062195,222281.0,1.3672,1.5692501068115234,3.590184383185758e-08
143,143,,70.953411797,,,0.9794520547945206,,,,,1764177489.2637768,143,1.5422323942184448,0.6529126167297363,223933.0,1.5588,1.4658634662628174,2.298709508586794e-08
144,144,,71.275388878,,,0.9863013698630136,,,,,1764177489.585768,144,1.2869588136672974,0.7148711681365967,225645.0,1.2276,1.4027063846588135,1.2934580143851294e-08
145,145,,71.574697449,,,0.9931506849315068,,,,,1764177489.885004,145,1.247827410697937,0.7213438749313354,227167.0,1.2216,1.4316893815994263,5.750080113598455e-09
146,146,,71.843714103,,,1.0,,,,,1764177490.1540158,146,1.4541794061660767,0.665730357170105,227524.0,1.56,2.946838140487671,1.4377267342158274e-09
147,147,1.3632402420043945,76.126381418,1.3196337819099426,227524.0,1.0,4.881,24.404,0.7030899822711945,0.4098,1764177494.4364653,146,,,,,,
148,148,,76.131839103,,,1.0,,,,,1764177494.441687,146,,,,,,
