,_step,eval/loss,_runtime,eval/entropy,eval/num_tokens,train/epoch,eval/steps_per_second,eval/samples_per_second,eval/mean_token_accuracy,eval/runtime,_timestamp,train/global_step,train/entropy,train/mean_token_accuracy,train/num_tokens,train/loss,train/grad_norm,train/learning_rate
0,0,1.9384247064590454,19.864786876,1.5241737961769104,0.0,0.0,2.143,10.713,0.5870390832424164,0.9334,1764178270.2327542,0,,,,,,
1,1,,20.29432352,,,0.00546448087431694,,,,,1764178270.662463,1,1.5156652927398682,0.5694097876548767,1207.0,2.0286,4.267860412597656,0.0
2,2,,20.60369192,,,0.01092896174863388,,,,,1764178270.97207,2,1.3355801105499268,0.617891788482666,2653.0,1.8197,3.8129241466522217,1.0526315789473685e-06
3,3,,21.065713313,,,0.01639344262295082,,,,,1764178271.433988,3,1.2271453142166138,0.6578461527824402,4282.0,1.6673,3.2817184925079346,2.105263157894737e-06
4,4,,21.485246599,,,0.02185792349726776,,,,,1764178271.8535461,4,1.5341360569000244,0.5942704677581787,5787.0,1.9567,3.4312620162963867,3.157894736842105e-06
5,5,,21.838638687,,,0.0273224043715847,,,,,1764178272.206982,5,1.387589693069458,0.6179554462432861,7317.0,1.811,3.1680657863616943,4.210526315789474e-06
6,6,,22.192592405,,,0.03278688524590164,,,,,1764178272.5609229,6,1.3155626058578491,0.6238125562667847,8900.0,1.7081,2.7410941123962402,5.263157894736842e-06
7,7,,22.478421705,,,0.03825136612021858,,,,,1764178272.8465436,7,1.524643898010254,0.5915343761444092,9849.0,2.0032,4.455953121185303,6.31578947368421e-06
8,8,,22.792580988,,,0.04371584699453552,,,,,1764178273.160905,8,1.4205906391143799,0.6251596212387085,11419.0,1.7577,2.68872332572937,7.368421052631579e-06
9,9,,23.103065719,,,0.04918032786885246,,,,,1764178273.4714055,9,1.512004017829895,0.5884995460510254,12536.0,1.9242,3.221630811691284,8.421052631578948e-06
10,10,,23.409228026,,,0.0546448087431694,,,,,1764178273.7773118,10,1.308923602104187,0.6509960293769836,13795.0,1.5856,2.7151994705200195,9.473684210526315e-06
11,11,,23.79249498,,,0.060109289617486336,,,,,1764178274.1606832,11,1.5437265634536743,0.6035242080688477,15161.0,1.8626,2.33911395072937,1.0526315789473684e-05
12,12,,24.280446096,,,0.06557377049180328,,,,,1764178274.6486888,12,1.6193821430206299,0.6106778383255005,16832.0,1.8143,1.9149113893508911,1.1578947368421053e-05
13,13,,24.566580355,,,0.07103825136612021,,,,,1764178274.9349222,13,1.4285906553268433,0.648232102394104,17939.0,1.5747,2.1561808586120605,1.263157894736842e-05
14,14,,24.879778708,,,0.07650273224043716,,,,,1764178275.2481077,14,1.6239417791366577,0.5964783430099487,19306.0,1.797,2.029876232147217,1.3684210526315791e-05
15,15,,25.170606452,,,0.08196721311475409,,,,,1764178275.538926,15,1.633094072341919,0.6103484630584717,20257.0,1.7538,2.368356943130493,1.4736842105263159e-05
16,16,,25.496066176,,,0.08743169398907104,,,,,1764178275.864309,16,1.5473345518112183,0.620895504951477,21601.0,1.6909,1.826642632484436,1.578947368421053e-05
17,17,,25.820310199,,,0.09289617486338798,,,,,1764178276.1882348,17,1.631170392036438,0.6095505356788635,23029.0,1.6841,1.588935136795044,1.6842105263157896e-05
18,18,,26.147445954,,,0.09836065573770492,,,,,1764178276.5158064,18,1.7576420307159424,0.6012482643127441,24475.0,1.7557,1.6619776487350464,1.7894736842105264e-05
19,19,,26.611992259,,,0.10382513661202186,,,,,1764178276.9802918,19,1.5555917024612427,0.6673254370689392,25997.0,1.4789,1.5245412588119507,1.894736842105263e-05
20,20,,26.905709605,,,0.1092896174863388,,,,,1764178277.273981,20,1.902767300605774,0.5884590744972229,27578.0,1.8788,1.492354393005371,2e-05
21,21,,27.202885085,,,0.11475409836065574,,,,,1764178277.5711486,21,1.7459642887115479,0.6372548937797546,28704.0,1.6566,1.8540048599243164,1.9998165284317944e-05
22,22,,27.522308083,,,0.12021857923497267,,,,,1764178277.89049,22,1.5676138401031494,0.6469248533248901,30025.0,1.5341,1.5959914922714233,1.99926618105081e-05
23,23,,27.824272066,,,0.12568306010928962,,,,,1764178278.1926084,23,1.668550968170166,0.6365187764167786,31201.0,1.6053,1.668064832687378,1.998349159803241e-05
24,24,,28.133381716,,,0.13114754098360656,,,,,1764178278.501653,24,1.632462501525879,0.658703088760376,32377.0,1.5644,1.6991350650787354,1.9970658011837404e-05
25,25,,28.527238729,,,0.1366120218579235,,,,,1764178278.895506,25,1.4987365007400513,0.6691729426383972,34243.0,1.4226,1.2672094106674194,1.995416576111945e-05
26,26,,28.853158144,,,0.14207650273224043,,,,,1764178279.22138,26,1.7388625144958496,0.628527820110321,35558.0,1.6162,1.5972853899002075,1.9934020897596752e-05
27,27,,29.153262125,,,0.14754098360655737,,,,,1764178279.5211563,27,1.6650696992874146,0.6244616508483887,36723.0,1.6807,1.7406834363937378,1.9910230813288713e-05
28,28,,29.47944547,,,0.15300546448087432,,,,,1764178279.8477495,28,1.5660700798034668,0.6617886424064636,37957.0,1.4989,1.5376694202423096,1.9882804237803487e-05
29,29,,29.767604891,,,0.15846994535519127,,,,,1764178280.1357615,29,1.7119503021240234,0.6283186078071594,38865.0,1.6494,1.9314061403274536,1.98517512351347e-05
30,30,,30.069388474,,,0.16393442622950818,,,,,1764178280.4377255,30,1.5043762922286987,0.681723415851593,40308.0,1.3687,1.4981739521026611,1.9817083199968552e-05
31,31,,30.498440458,,,0.16939890710382513,,,,,1764178280.8665907,31,1.408509612083435,0.6628636717796326,42065.0,1.4166,1.2918518781661987,1.9778812853502592e-05
32,32,,30.797110529,,,0.17486338797814208,,,,,1764178281.1653445,32,1.5717031955718994,0.6339622735977173,43659.0,1.5053,1.496870517730713,1.9736954238777793e-05
33,33,,31.193838475,,,0.18032786885245902,,,,,1764178281.562047,33,1.512173056602478,0.6728361248970032,45500.0,1.4273,1.2149778604507446,1.969152271552552e-05
34,34,,31.618987716,,,0.18579234972677597,,,,,1764178281.9873204,34,1.3301984071731567,0.6956942677497864,47571.0,1.2826,1.1955400705337524,1.964253495453141e-05
35,35,,32.038411661,,,0.1912568306010929,,,,,1764178282.4067237,35,1.688492774963379,0.6268928050994873,49226.0,1.6952,1.3294715881347656,1.9590008931518133e-05
36,36,,32.446952328,,,0.19672131147540983,,,,,1764178282.8152392,36,1.3119046688079834,0.6958915591239929,51591.0,1.3129,1.077146291732788,1.9533963920549307e-05
37,37,,32.732716907,,,0.20218579234972678,,,,,1764178283.100893,37,1.797620415687561,0.630671501159668,52697.0,1.7703,1.8605724573135376,1.9474420486957045e-05
38,38,,33.03474058,,,0.20765027322404372,,,,,1764178283.4030225,38,1.49565589427948,0.6872586607933044,53737.0,1.3997,1.606624722480774,1.9411400479795618e-05
39,39,,33.350348325,,,0.21311475409836064,,,,,1764178283.7186944,39,1.6618118286132812,0.6370420455932617,55215.0,1.6464,1.4091086387634277,1.9344927023824112e-05
40,40,,33.913873747,,,0.2185792349726776,,,,,1764178284.2821255,40,1.3188633918762207,0.6819887161254883,57351.0,1.3274,1.1862390041351318,1.927502451102095e-05
41,41,,34.337914917,,,0.22404371584699453,,,,,1764178284.7061927,41,1.6990001201629639,0.6351426839828491,59142.0,1.6395,1.2776386737823486,1.9201718591633417e-05
42,42,,34.639195109,,,0.22950819672131148,,,,,1764178285.007473,42,1.3996121883392334,0.685006856918335,60600.0,1.3653,1.3413982391357422,1.9125036164765502e-05
43,43,,35.017289239,,,0.23497267759562843,,,,,1764178285.3855748,43,1.556966781616211,0.6342031955718994,62750.0,1.5981,1.183817744255066,1.9045005368507418e-05
44,44,,35.301258957,,,0.24043715846994534,,,,,1764178285.6695843,44,1.511194109916687,0.6790540814399719,63938.0,1.3931,1.5295500755310059,1.8961655569610557e-05
45,45,,35.597438605,,,0.2459016393442623,,,,,1764178285.96571,45,1.5552178621292114,0.6831682920455933,64952.0,1.3634,1.7288581132888794,1.8875017352711547e-05
46,46,,35.951212374,,,0.25136612021857924,,,,,1764178286.3194847,46,1.1901888847351074,0.6996402740478516,66624.0,1.2333,1.31023371219635,1.8785122509109425e-05
47,47,,36.247630402,,,0.2568306010928962,,,,,1764178286.6160038,47,1.4940147399902344,0.6556982398033142,67874.0,1.4626,1.4908909797668457,1.8692004025100054e-05
